cbsa	metro_name	yr	qtr	index_nsa	index_sa
15804	"Camden, NJ  (MSAD)"	2005	4	210.09	209.92
15804	"Camden, NJ  (MSAD)"	2006	1	208.79	212.23
15804	"Camden, NJ  (MSAD)"	2006	2	216.87	216.23
15804	"Camden, NJ  (MSAD)"	2006	3	217.02	215.62
15804	"Camden, NJ  (MSAD)"	2006	4	215.44	215.15
15804	"Camden, NJ  (MSAD)"	2007	1	219.13	222.92
15804	"Camden, NJ  (MSAD)"	2007	2	218.83	218.02
15804	"Camden, NJ  (MSAD)"	2007	3	218.63	217.18
15804	"Camden, NJ  (MSAD)"	2007	4	217.29	217.24
15804	"Camden, NJ  (MSAD)"	2008	1	206.13	209.58
15804	"Camden, NJ  (MSAD)"	2008	2	203.81	202.98
15804	"Camden, NJ  (MSAD)"	2008	3	200.39	198.91
15804	"Camden, NJ  (MSAD)"	2008	4	192.39	192.79
15804	"Camden, NJ  (MSAD)"	2009	1	185.09	187.98
15804	"Camden, NJ  (MSAD)"	2009	2	187.14	186.22
15804	"Camden, NJ  (MSAD)"	2009	3	185.8	184.34
15804	"Camden, NJ  (MSAD)"	2009	4	181.5	182.36
15804	"Camden, NJ  (MSAD)"	2010	1	179.88	182.42
15804	"Camden, NJ  (MSAD)"	2010	2	181.43	180.39
15804	"Camden, NJ  (MSAD)"	2010	3	173.7	172.3
15804	"Camden, NJ  (MSAD)"	2010	4	173.42	174.66
15804	"Camden, NJ  (MSAD)"	2011	1	167.97	170.17
15804	"Camden, NJ  (MSAD)"	2011	2	168.01	166.8
15804	"Camden, NJ  (MSAD)"	2011	3	169.15	167.91
15804	"Camden, NJ  (MSAD)"	2011	4	162.72	164.1
15804	"Camden, NJ  (MSAD)"	2012	1	161.43	163.42
15804	"Camden, NJ  (MSAD)"	2012	2	164.55	163.21
15804	"Camden, NJ  (MSAD)"	2012	3	163.7	162.59
15804	"Camden, NJ  (MSAD)"	2012	4	164.42	165.86
15804	"Camden, NJ  (MSAD)"	2013	1	165.9	167.98
15804	"Camden, NJ  (MSAD)"	2013	2	169.79	168.28
15804	"Camden, NJ  (MSAD)"	2013	3	169.25	168.16
15804	"Camden, NJ  (MSAD)"	2013	4	166.7	168.09
15804	"Camden, NJ  (MSAD)"	2014	1	166.55	168.83
15804	"Camden, NJ  (MSAD)"	2014	2	171.62	170.01
15804	"Camden, NJ  (MSAD)"	2014	3	171.24	170.12
15804	"Camden, NJ  (MSAD)"	2014	4	168.37	169.64
15804	"Camden, NJ  (MSAD)"	2015	1	167.54	170.07
15804	"Camden, NJ  (MSAD)"	2015	2	171.99	170.34
15804	"Camden, NJ  (MSAD)"	2015	3	171.19	170
15804	"Camden, NJ  (MSAD)"	2015	4	174.08	175.28
15804	"Camden, NJ  (MSAD)"	2016	1	166.27	168.9
15804	"Camden, NJ  (MSAD)"	2016	2	174.45	172.87
15804	"Camden, NJ  (MSAD)"	2016	3	177.14	175.89
15804	"Camden, NJ  (MSAD)"	2016	4	174.19	175.26
15804	"Camden, NJ  (MSAD)"	2017	1	171.83	174.44
15804	"Camden, NJ  (MSAD)"	2017	2	181.21	179.83
15804	"Camden, NJ  (MSAD)"	2017	3	179.65	178.41
15804	"Camden, NJ  (MSAD)"	2017	4	178.83	179.82
15804	"Camden, NJ  (MSAD)"	2018	1	178.83	181.3
15804	"Camden, NJ  (MSAD)"	2018	2	185.71	184.52
15804	"Camden, NJ  (MSAD)"	2018	3	189.47	188.41
15804	"Camden, NJ  (MSAD)"	2018	4	187.46	188.28
15804	"Camden, NJ  (MSAD)"	2019	1	187.18	189.47
15804	"Camden, NJ  (MSAD)"	2019	2	190.91	189.93
15804	"Camden, NJ  (MSAD)"	2019	3	192.92	192.01
15804	"Camden, NJ  (MSAD)"	2019	4	196.26	197.03
15804	"Camden, NJ  (MSAD)"	2020	1	199.42	201.59
15804	"Camden, NJ  (MSAD)"	2020	2	203.93	202.98
15804	"Camden, NJ  (MSAD)"	2020	3	212.85	212.13
15804	"Camden, NJ  (MSAD)"	2020	4	223.12	223.85
15804	"Camden, NJ  (MSAD)"	2021	1	233.53	235.85
15804	"Camden, NJ  (MSAD)"	2021	2	249.27	248.25
15804	"Camden, NJ  (MSAD)"	2021	3	256.52	255.73
15804	"Camden, NJ  (MSAD)"	2021	4	264.85	265.72
15804	"Camden, NJ  (MSAD)"	2022	1	269.36	271.91
15804	"Camden, NJ  (MSAD)"	2022	2	285.65	284.49
15804	"Camden, NJ  (MSAD)"	2022	3	295.64	294.85
15804	"Camden, NJ  (MSAD)"	2022	4	292.16	293.04
15980	"Cape Coral-Fort Myers, FL"	1991	1	100	100
15980	"Cape Coral-Fort Myers, FL"	1991	2	100.72	101.88
15980	"Cape Coral-Fort Myers, FL"	1991	3	105.04	105.24
15980	"Cape Coral-Fort Myers, FL"	1991	4	102.67	101.57
15980	"Cape Coral-Fort Myers, FL"	1992	1	104.41	104.48
15980	"Cape Coral-Fort Myers, FL"	1992	2	100.57	101.68
15980	"Cape Coral-Fort Myers, FL"	1992	3	99.38	99.53
15980	"Cape Coral-Fort Myers, FL"	1992	4	102.59	101.52
15980	"Cape Coral-Fort Myers, FL"	1993	1	100.29	100.49
15980	"Cape Coral-Fort Myers, FL"	1993	2	100.42	101.4
15980	"Cape Coral-Fort Myers, FL"	1993	3	101.43	101.54
15980	"Cape Coral-Fort Myers, FL"	1993	4	102.54	101.51
15980	"Cape Coral-Fort Myers, FL"	1994	1	101.85	102.25
15980	"Cape Coral-Fort Myers, FL"	1994	2	101.53	102.32
15980	"Cape Coral-Fort Myers, FL"	1994	3	104.21	104.24
15980	"Cape Coral-Fort Myers, FL"	1994	4	104.89	103.95
15980	"Cape Coral-Fort Myers, FL"	1995	1	104.2	104.75
15980	"Cape Coral-Fort Myers, FL"	1995	2	105.3	105.96
15980	"Cape Coral-Fort Myers, FL"	1995	3	105.29	105.2
15980	"Cape Coral-Fort Myers, FL"	1995	4	106.67	105.89
15980	"Cape Coral-Fort Myers, FL"	1996	1	104.47	105.1
15980	"Cape Coral-Fort Myers, FL"	1996	2	105.18	105.67
15980	"Cape Coral-Fort Myers, FL"	1996	3	105.66	105.48
15980	"Cape Coral-Fort Myers, FL"	1996	4	103.63	103.08
15980	"Cape Coral-Fort Myers, FL"	1997	1	107.59	108.21
15980	"Cape Coral-Fort Myers, FL"	1997	2	106.1	106.47
15980	"Cape Coral-Fort Myers, FL"	1997	3	107.61	107.4
15980	"Cape Coral-Fort Myers, FL"	1997	4	108.93	108.56
15980	"Cape Coral-Fort Myers, FL"	1998	1	108.01	108.54
15980	"Cape Coral-Fort Myers, FL"	1998	2	108.39	108.68
15980	"Cape Coral-Fort Myers, FL"	1998	3	109.88	109.66
15980	"Cape Coral-Fort Myers, FL"	1998	4	110.61	110.44
15980	"Cape Coral-Fort Myers, FL"	1999	1	111.44	111.86
15980	"Cape Coral-Fort Myers, FL"	1999	2	113.36	113.56
15980	"Cape Coral-Fort Myers, FL"	1999	3	115.55	115.33
15980	"Cape Coral-Fort Myers, FL"	1999	4	116.69	116.73
15980	"Cape Coral-Fort Myers, FL"	2000	1	120.88	121.21
15980	"Cape Coral-Fort Myers, FL"	2000	2	121.14	121.24
15980	"Cape Coral-Fort Myers, FL"	2000	3	125.16	124.99
15980	"Cape Coral-Fort Myers, FL"	2000	4	127.88	128.02
15980	"Cape Coral-Fort Myers, FL"	2001	1	131.66	132.04
15980	"Cape Coral-Fort Myers, FL"	2001	2	135.69	135.62
15980	"Cape Coral-Fort Myers, FL"	2001	3	140.06	139.95
15980	"Cape Coral-Fort Myers, FL"	2001	4	143.89	144.06
15980	"Cape Coral-Fort Myers, FL"	2002	1	149.37	149.96
15980	"Cape Coral-Fort Myers, FL"	2002	2	155.89	155.58
15980	"Cape Coral-Fort Myers, FL"	2002	3	159.6	159.57
15980	"Cape Coral-Fort Myers, FL"	2002	4	165.84	165.89
15980	"Cape Coral-Fort Myers, FL"	2003	1	171.15	172.17
15980	"Cape Coral-Fort Myers, FL"	2003	2	175.1	174.46
15980	"Cape Coral-Fort Myers, FL"	2003	3	181.12	181.19
15980	"Cape Coral-Fort Myers, FL"	2003	4	187.8	187.69
15980	"Cape Coral-Fort Myers, FL"	2004	1	193.38	194.82
15980	"Cape Coral-Fort Myers, FL"	2004	2	208.24	207.32
15980	"Cape Coral-Fort Myers, FL"	2004	3	219.9	220.03
15980	"Cape Coral-Fort Myers, FL"	2004	4	234.86	234.52
15980	"Cape Coral-Fort Myers, FL"	2005	1	249.76	251.95
15980	"Cape Coral-Fort Myers, FL"	2005	2	278.2	276.82
15980	"Cape Coral-Fort Myers, FL"	2005	3	294.35	294.37
15980	"Cape Coral-Fort Myers, FL"	2005	4	311.5	311.18
15980	"Cape Coral-Fort Myers, FL"	2006	1	314.13	317.08
15980	"Cape Coral-Fort Myers, FL"	2006	2	319.1	317.37
15980	"Cape Coral-Fort Myers, FL"	2006	3	318.53	318.3
15980	"Cape Coral-Fort Myers, FL"	2006	4	298.03	297.96
15980	"Cape Coral-Fort Myers, FL"	2007	1	293.51	296.42
15980	"Cape Coral-Fort Myers, FL"	2007	2	277.84	276.21
15980	"Cape Coral-Fort Myers, FL"	2007	3	259.18	258.73
15980	"Cape Coral-Fort Myers, FL"	2007	4	238.89	239.01
15980	"Cape Coral-Fort Myers, FL"	2008	1	209.93	212.17
15980	"Cape Coral-Fort Myers, FL"	2008	2	187.57	186.47
15980	"Cape Coral-Fort Myers, FL"	2008	3	165.21	164.66
15980	"Cape Coral-Fort Myers, FL"	2008	4	147.89	147.98
15980	"Cape Coral-Fort Myers, FL"	2009	1	141.94	143.74
15980	"Cape Coral-Fort Myers, FL"	2009	2	144.38	143.4
15980	"Cape Coral-Fort Myers, FL"	2009	3	142.87	142.29
15980	"Cape Coral-Fort Myers, FL"	2009	4	137.55	137.59
15980	"Cape Coral-Fort Myers, FL"	2010	1	142.25	144.37
15980	"Cape Coral-Fort Myers, FL"	2010	2	138.94	137.8
15980	"Cape Coral-Fort Myers, FL"	2010	3	137.3	136.73
15980	"Cape Coral-Fort Myers, FL"	2010	4	136.65	136.7
15980	"Cape Coral-Fort Myers, FL"	2011	1	130.51	132.54
15980	"Cape Coral-Fort Myers, FL"	2011	2	136.34	135.07
15980	"Cape Coral-Fort Myers, FL"	2011	3	141.78	141.42
15980	"Cape Coral-Fort Myers, FL"	2011	4	143.54	143.47
15980	"Cape Coral-Fort Myers, FL"	2012	1	145.67	147.84
15980	"Cape Coral-Fort Myers, FL"	2012	2	154.52	153.09
15980	"Cape Coral-Fort Myers, FL"	2012	3	153.56	153.4
15980	"Cape Coral-Fort Myers, FL"	2012	4	160.4	160.25
15980	"Cape Coral-Fort Myers, FL"	2013	1	162.98	165.08
15980	"Cape Coral-Fort Myers, FL"	2013	2	172.5	171.01
15980	"Cape Coral-Fort Myers, FL"	2013	3	177.39	177.62
15980	"Cape Coral-Fort Myers, FL"	2013	4	178.53	178.23
15980	"Cape Coral-Fort Myers, FL"	2014	1	184.17	186.01
15980	"Cape Coral-Fort Myers, FL"	2014	2	188.67	187.47
15980	"Cape Coral-Fort Myers, FL"	2014	3	188.29	188.61
15980	"Cape Coral-Fort Myers, FL"	2014	4	200.1	199.91
15980	"Cape Coral-Fort Myers, FL"	2015	1	200.05	201.22
15980	"Cape Coral-Fort Myers, FL"	2015	2	211.04	210.35
15980	"Cape Coral-Fort Myers, FL"	2015	3	217.28	217.77
15980	"Cape Coral-Fort Myers, FL"	2015	4	224.25	223.96
15980	"Cape Coral-Fort Myers, FL"	2016	1	225.07	225.69
15980	"Cape Coral-Fort Myers, FL"	2016	2	229.96	230.08
15980	"Cape Coral-Fort Myers, FL"	2016	3	234.48	234.7
15980	"Cape Coral-Fort Myers, FL"	2016	4	238.91	238.79
15980	"Cape Coral-Fort Myers, FL"	2017	1	243.22	243.24
15980	"Cape Coral-Fort Myers, FL"	2017	2	243.96	244.73
15980	"Cape Coral-Fort Myers, FL"	2017	3	251.76	251.8
15980	"Cape Coral-Fort Myers, FL"	2017	4	252.37	252.34
15980	"Cape Coral-Fort Myers, FL"	2018	1	260.37	260.04
15980	"Cape Coral-Fort Myers, FL"	2018	2	260.35	261.65
15980	"Cape Coral-Fort Myers, FL"	2018	3	262.24	261.7
15980	"Cape Coral-Fort Myers, FL"	2018	4	264.54	265.11
15980	"Cape Coral-Fort Myers, FL"	2019	1	265.88	265.33
15980	"Cape Coral-Fort Myers, FL"	2019	2	263.87	265.1
15980	"Cape Coral-Fort Myers, FL"	2019	3	270.55	269.77
15980	"Cape Coral-Fort Myers, FL"	2019	4	273.7	274.75
15980	"Cape Coral-Fort Myers, FL"	2020	1	280.76	280.32
15980	"Cape Coral-Fort Myers, FL"	2020	2	282.83	283.67
15980	"Cape Coral-Fort Myers, FL"	2020	3	293.29	292.22
15980	"Cape Coral-Fort Myers, FL"	2020	4	306.69	308.47
15980	"Cape Coral-Fort Myers, FL"	2021	1	320.22	319.94
15980	"Cape Coral-Fort Myers, FL"	2021	2	357.62	357.82
15980	"Cape Coral-Fort Myers, FL"	2021	3	395.3	393.93
15980	"Cape Coral-Fort Myers, FL"	2021	4	413.08	415.98
15980	"Cape Coral-Fort Myers, FL"	2022	1	451.94	451.9
15980	"Cape Coral-Fort Myers, FL"	2022	2	489.65	489.09
15980	"Cape Coral-Fort Myers, FL"	2022	3	480.87	479
15980	"Cape Coral-Fort Myers, FL"	2022	4	479.22	483.27
16700	"Charleston-North Charleston, SC"	1991	1	100	100
16700	"Charleston-North Charleston, SC"	1991	2	98.85	99.21
16700	"Charleston-North Charleston, SC"	1991	3	101.33	100.98
16700	"Charleston-North Charleston, SC"	1991	4	103.94	102.9
16700	"Charleston-North Charleston, SC"	1992	1	102.47	102.47
16700	"Charleston-North Charleston, SC"	1992	2	102.92	103.26
16700	"Charleston-North Charleston, SC"	1992	3	103.72	103.35
16700	"Charleston-North Charleston, SC"	1992	4	104.62	103.67
16700	"Charleston-North Charleston, SC"	1993	1	103.66	103.63
16700	"Charleston-North Charleston, SC"	1993	2	104.01	104.26
16700	"Charleston-North Charleston, SC"	1993	3	105.41	105.05
16700	"Charleston-North Charleston, SC"	1993	4	106.28	105.48
16700	"Charleston-North Charleston, SC"	1994	1	104.51	104.35
16700	"Charleston-North Charleston, SC"	1994	2	107.71	107.92
16700	"Charleston-North Charleston, SC"	1994	3	104.49	104.14
16700	"Charleston-North Charleston, SC"	1994	4	105.07	104.43
16700	"Charleston-North Charleston, SC"	1995	1	105.34	105.09
16700	"Charleston-North Charleston, SC"	1995	2	106.55	106.66
16700	"Charleston-North Charleston, SC"	1995	3	108.92	108.63
16700	"Charleston-North Charleston, SC"	1995	4	107.99	107.39
16700	"Charleston-North Charleston, SC"	1996	1	110.63	110.36
16700	"Charleston-North Charleston, SC"	1996	2	111.17	111.23
16700	"Charleston-North Charleston, SC"	1996	3	112.91	112.61
16700	"Charleston-North Charleston, SC"	1996	4	115.68	115.08
16700	"Charleston-North Charleston, SC"	1997	1	118.48	118.25
16700	"Charleston-North Charleston, SC"	1997	2	117.64	117.61
16700	"Charleston-North Charleston, SC"	1997	3	119.74	119.35
16700	"Charleston-North Charleston, SC"	1997	4	123.21	122.63
16700	"Charleston-North Charleston, SC"	1998	1	123.72	123.59
16700	"Charleston-North Charleston, SC"	1998	2	128.89	128.77
16700	"Charleston-North Charleston, SC"	1998	3	132.44	131.9
16700	"Charleston-North Charleston, SC"	1998	4	137.37	136.78
16700	"Charleston-North Charleston, SC"	1999	1	140.25	140.3
16700	"Charleston-North Charleston, SC"	1999	2	146.03	145.72
16700	"Charleston-North Charleston, SC"	1999	3	150.77	150.09
16700	"Charleston-North Charleston, SC"	1999	4	153.35	152.71
16700	"Charleston-North Charleston, SC"	2000	1	157.77	158.04
16700	"Charleston-North Charleston, SC"	2000	2	160.15	159.71
16700	"Charleston-North Charleston, SC"	2000	3	163.87	162.99
16700	"Charleston-North Charleston, SC"	2000	4	163.57	162.98
16700	"Charleston-North Charleston, SC"	2001	1	165.53	165.88
16700	"Charleston-North Charleston, SC"	2001	2	170.03	169.54
16700	"Charleston-North Charleston, SC"	2001	3	172.51	171.47
16700	"Charleston-North Charleston, SC"	2001	4	175.61	175.04
16700	"Charleston-North Charleston, SC"	2002	1	175.3	175.69
16700	"Charleston-North Charleston, SC"	2002	2	177.85	177.37
16700	"Charleston-North Charleston, SC"	2002	3	179.47	178.35
16700	"Charleston-North Charleston, SC"	2002	4	185.51	184.92
16700	"Charleston-North Charleston, SC"	2003	1	184.7	185.13
16700	"Charleston-North Charleston, SC"	2003	2	188.33	187.75
16700	"Charleston-North Charleston, SC"	2003	3	193.45	192.35
16700	"Charleston-North Charleston, SC"	2003	4	195.12	194.47
16700	"Charleston-North Charleston, SC"	2004	1	200.9	201.4
16700	"Charleston-North Charleston, SC"	2004	2	205.92	205.09
16700	"Charleston-North Charleston, SC"	2004	3	217.27	216.04
16700	"Charleston-North Charleston, SC"	2004	4	223.85	223.54
16700	"Charleston-North Charleston, SC"	2005	1	227.53	227.91
16700	"Charleston-North Charleston, SC"	2005	2	238.22	236.78
16700	"Charleston-North Charleston, SC"	2005	3	249.37	248.17
16700	"Charleston-North Charleston, SC"	2005	4	259.46	259.76
16700	"Charleston-North Charleston, SC"	2006	1	267.71	267.69
16700	"Charleston-North Charleston, SC"	2006	2	273.72	271.74
16700	"Charleston-North Charleston, SC"	2006	3	276.13	274.77
16700	"Charleston-North Charleston, SC"	2006	4	281.46	282.72
16700	"Charleston-North Charleston, SC"	2007	1	285.03	284.44
16700	"Charleston-North Charleston, SC"	2007	2	288.81	286.39
16700	"Charleston-North Charleston, SC"	2007	3	283.94	282.75
16700	"Charleston-North Charleston, SC"	2007	4	269.52	270.95
16700	"Charleston-North Charleston, SC"	2008	1	269.85	269.22
16700	"Charleston-North Charleston, SC"	2008	2	270.8	268.65
16700	"Charleston-North Charleston, SC"	2008	3	255.69	254.25
16700	"Charleston-North Charleston, SC"	2008	4	248.88	250.02
16700	"Charleston-North Charleston, SC"	2009	1	249.81	250.04
16700	"Charleston-North Charleston, SC"	2009	2	238.05	235.91
16700	"Charleston-North Charleston, SC"	2009	3	242.15	240.48
16700	"Charleston-North Charleston, SC"	2009	4	234.94	235.59
16700	"Charleston-North Charleston, SC"	2010	1	236.11	237.28
16700	"Charleston-North Charleston, SC"	2010	2	232.23	230.26
16700	"Charleston-North Charleston, SC"	2010	3	218.05	215.75
16700	"Charleston-North Charleston, SC"	2010	4	225.67	226.23
16700	"Charleston-North Charleston, SC"	2011	1	200.7	202.43
16700	"Charleston-North Charleston, SC"	2011	2	206.27	204.42
16700	"Charleston-North Charleston, SC"	2011	3	213.19	210.42
16700	"Charleston-North Charleston, SC"	2011	4	214.74	215.34
16700	"Charleston-North Charleston, SC"	2012	1	201.71	203.82
16700	"Charleston-North Charleston, SC"	2012	2	218.14	216.26
16700	"Charleston-North Charleston, SC"	2012	3	221.91	218.52
16700	"Charleston-North Charleston, SC"	2012	4	219.8	220.6
16700	"Charleston-North Charleston, SC"	2013	1	231.74	234.44
16700	"Charleston-North Charleston, SC"	2013	2	241.5	239.09
16700	"Charleston-North Charleston, SC"	2013	3	249.12	245.35
16700	"Charleston-North Charleston, SC"	2013	4	239.69	240.89
16700	"Charleston-North Charleston, SC"	2014	1	254.37	256.81
16700	"Charleston-North Charleston, SC"	2014	2	254.49	252.19
16700	"Charleston-North Charleston, SC"	2014	3	262.43	258.52
16700	"Charleston-North Charleston, SC"	2014	4	264.55	266.11
16700	"Charleston-North Charleston, SC"	2015	1	271.22	273.19
16700	"Charleston-North Charleston, SC"	2015	2	283.84	281.36
16700	"Charleston-North Charleston, SC"	2015	3	291.98	288.14
16700	"Charleston-North Charleston, SC"	2015	4	297.05	298.83
16700	"Charleston-North Charleston, SC"	2016	1	293.21	294.69
16700	"Charleston-North Charleston, SC"	2016	2	311.66	309.13
16700	"Charleston-North Charleston, SC"	2016	3	314.72	310.92
16700	"Charleston-North Charleston, SC"	2016	4	315.3	317.23
16700	"Charleston-North Charleston, SC"	2017	1	320.33	321.72
16700	"Charleston-North Charleston, SC"	2017	2	329.11	326.14
16700	"Charleston-North Charleston, SC"	2017	3	345.25	341.19
16700	"Charleston-North Charleston, SC"	2017	4	349.76	352.7
16700	"Charleston-North Charleston, SC"	2018	1	352.76	353.76
16700	"Charleston-North Charleston, SC"	2018	2	360.92	357.26
16700	"Charleston-North Charleston, SC"	2018	3	360.51	356.16
16700	"Charleston-North Charleston, SC"	2018	4	357.43	361.53
16700	"Charleston-North Charleston, SC"	2019	1	375.2	376.06
16700	"Charleston-North Charleston, SC"	2019	2	379.53	374.56
16700	"Charleston-North Charleston, SC"	2019	3	385.53	381.02
16700	"Charleston-North Charleston, SC"	2019	4	372.93	378.5
16700	"Charleston-North Charleston, SC"	2020	1	388.71	389.41
16700	"Charleston-North Charleston, SC"	2020	2	403.25	396.66
16700	"Charleston-North Charleston, SC"	2020	3	416.93	412.42
16700	"Charleston-North Charleston, SC"	2020	4	420.24	427.45
16700	"Charleston-North Charleston, SC"	2021	1	440.28	441.4
16700	"Charleston-North Charleston, SC"	2021	2	482.1	472.47
16700	"Charleston-North Charleston, SC"	2021	3	483.35	478.78
16700	"Charleston-North Charleston, SC"	2021	4	513.17	522.65
16700	"Charleston-North Charleston, SC"	2022	1	542.96	544.58
16700	"Charleston-North Charleston, SC"	2022	2	592.99	579.76
16700	"Charleston-North Charleston, SC"	2022	3	597.37	592.48
16700	"Charleston-North Charleston, SC"	2022	4	593.32	604.19
16740	"Charlotte-Concord-Gastonia, NC-SC"	1991	1	100	100
16740	"Charlotte-Concord-Gastonia, NC-SC"	1991	2	100.09	99.43
16740	"Charlotte-Concord-Gastonia, NC-SC"	1991	3	100.24	99.31
16740	"Charlotte-Concord-Gastonia, NC-SC"	1991	4	102.02	100.69
16740	"Charlotte-Concord-Gastonia, NC-SC"	1992	1	100.68	100.67
16740	"Charlotte-Concord-Gastonia, NC-SC"	1992	2	101.96	101.28
16740	"Charlotte-Concord-Gastonia, NC-SC"	1992	3	103.1	102.14
16740	"Charlotte-Concord-Gastonia, NC-SC"	1992	4	103.78	102.48
16740	"Charlotte-Concord-Gastonia, NC-SC"	1993	1	102.82	102.76
16740	"Charlotte-Concord-Gastonia, NC-SC"	1993	2	104.12	103.43
16740	"Charlotte-Concord-Gastonia, NC-SC"	1993	3	105.07	104.05
16740	"Charlotte-Concord-Gastonia, NC-SC"	1993	4	106.33	105.12
16740	"Charlotte-Concord-Gastonia, NC-SC"	1994	1	105.71	105.57
16740	"Charlotte-Concord-Gastonia, NC-SC"	1994	2	108.02	107.26
16740	"Charlotte-Concord-Gastonia, NC-SC"	1994	3	109.63	108.55
16740	"Charlotte-Concord-Gastonia, NC-SC"	1994	4	111.46	110.35
16740	"Charlotte-Concord-Gastonia, NC-SC"	1995	1	111.96	111.71
16740	"Charlotte-Concord-Gastonia, NC-SC"	1995	2	113.34	112.49
16740	"Charlotte-Concord-Gastonia, NC-SC"	1995	3	115.23	114.08
16740	"Charlotte-Concord-Gastonia, NC-SC"	1995	4	116.75	115.78
16740	"Charlotte-Concord-Gastonia, NC-SC"	1996	1	118.67	118.27
16740	"Charlotte-Concord-Gastonia, NC-SC"	1996	2	120.05	119.09
16740	"Charlotte-Concord-Gastonia, NC-SC"	1996	3	122.85	121.65
16740	"Charlotte-Concord-Gastonia, NC-SC"	1996	4	123.17	122.31
16740	"Charlotte-Concord-Gastonia, NC-SC"	1997	1	124.49	123.94
16740	"Charlotte-Concord-Gastonia, NC-SC"	1997	2	127	125.92
16740	"Charlotte-Concord-Gastonia, NC-SC"	1997	3	127.54	126.32
16740	"Charlotte-Concord-Gastonia, NC-SC"	1997	4	128.96	128.2
16740	"Charlotte-Concord-Gastonia, NC-SC"	1998	1	130.04	129.37
16740	"Charlotte-Concord-Gastonia, NC-SC"	1998	2	131.41	130.18
16740	"Charlotte-Concord-Gastonia, NC-SC"	1998	3	133.29	132.12
16740	"Charlotte-Concord-Gastonia, NC-SC"	1998	4	134.16	133.45
16740	"Charlotte-Concord-Gastonia, NC-SC"	1999	1	135.94	135.16
16740	"Charlotte-Concord-Gastonia, NC-SC"	1999	2	138.21	136.87
16740	"Charlotte-Concord-Gastonia, NC-SC"	1999	3	139.31	138.13
16740	"Charlotte-Concord-Gastonia, NC-SC"	1999	4	140.07	139.4
16740	"Charlotte-Concord-Gastonia, NC-SC"	2000	1	141.3	140.42
16740	"Charlotte-Concord-Gastonia, NC-SC"	2000	2	143.72	142.33
16740	"Charlotte-Concord-Gastonia, NC-SC"	2000	3	143.87	142.64
16740	"Charlotte-Concord-Gastonia, NC-SC"	2000	4	144.67	144.04
16740	"Charlotte-Concord-Gastonia, NC-SC"	2001	1	146.18	145.22
16740	"Charlotte-Concord-Gastonia, NC-SC"	2001	2	147.42	146.05
16740	"Charlotte-Concord-Gastonia, NC-SC"	2001	3	147.11	145.76
16740	"Charlotte-Concord-Gastonia, NC-SC"	2001	4	147.5	146.92
16740	"Charlotte-Concord-Gastonia, NC-SC"	2002	1	148.96	147.99
16740	"Charlotte-Concord-Gastonia, NC-SC"	2002	2	149.41	148.04
16740	"Charlotte-Concord-Gastonia, NC-SC"	2002	3	150.81	149.3
16740	"Charlotte-Concord-Gastonia, NC-SC"	2002	4	150.57	150.03
16740	"Charlotte-Concord-Gastonia, NC-SC"	2003	1	152.03	151.13
16740	"Charlotte-Concord-Gastonia, NC-SC"	2003	2	152.09	150.68
16740	"Charlotte-Concord-Gastonia, NC-SC"	2003	3	154.94	153.26
16740	"Charlotte-Concord-Gastonia, NC-SC"	2003	4	153.71	153.17
16740	"Charlotte-Concord-Gastonia, NC-SC"	2004	1	154.52	153.8
16740	"Charlotte-Concord-Gastonia, NC-SC"	2004	2	157.91	156.38
16740	"Charlotte-Concord-Gastonia, NC-SC"	2004	3	158.38	156.47
16740	"Charlotte-Concord-Gastonia, NC-SC"	2004	4	159.38	158.82
16740	"Charlotte-Concord-Gastonia, NC-SC"	2005	1	162.33	162.01
16740	"Charlotte-Concord-Gastonia, NC-SC"	2005	2	164.62	162.7
16740	"Charlotte-Concord-Gastonia, NC-SC"	2005	3	167.91	165.76
16740	"Charlotte-Concord-Gastonia, NC-SC"	2005	4	169.58	169.05
16740	"Charlotte-Concord-Gastonia, NC-SC"	2006	1	173.16	173.22
16740	"Charlotte-Concord-Gastonia, NC-SC"	2006	2	179.34	176.91
16740	"Charlotte-Concord-Gastonia, NC-SC"	2006	3	183.3	180.8
16740	"Charlotte-Concord-Gastonia, NC-SC"	2006	4	186.12	185.61
16740	"Charlotte-Concord-Gastonia, NC-SC"	2007	1	186.58	187.18
16740	"Charlotte-Concord-Gastonia, NC-SC"	2007	2	192.65	189.5
16740	"Charlotte-Concord-Gastonia, NC-SC"	2007	3	195.32	192.7
16740	"Charlotte-Concord-Gastonia, NC-SC"	2007	4	193.44	192.75
16740	"Charlotte-Concord-Gastonia, NC-SC"	2008	1	190.96	192.21
16740	"Charlotte-Concord-Gastonia, NC-SC"	2008	2	197.18	193.53
16740	"Charlotte-Concord-Gastonia, NC-SC"	2008	3	190.59	188.06
16740	"Charlotte-Concord-Gastonia, NC-SC"	2008	4	182.79	181.75
16740	"Charlotte-Concord-Gastonia, NC-SC"	2009	1	183.04	185.17
16740	"Charlotte-Concord-Gastonia, NC-SC"	2009	2	182.74	178.78
16740	"Charlotte-Concord-Gastonia, NC-SC"	2009	3	181.53	179.15
16740	"Charlotte-Concord-Gastonia, NC-SC"	2009	4	177.97	176.71
16740	"Charlotte-Concord-Gastonia, NC-SC"	2010	1	171.41	174.02
16740	"Charlotte-Concord-Gastonia, NC-SC"	2010	2	174.86	170.84
